,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$559,000.00",4311 SW 25TH PL,CAPE CORAL,4 Bed/2(0),"2,150",1,"$538,000.00",09/29/20
,,"$539,000.00",5332 SW 8TH PL,CAPE CORAL,3 Bed/2(0),"1,736",3,"$539,000.00",08/28/20
,,"$559,000.00",19054 ELSTON WAY,ESTERO,5 Bed/3(0),"2,925",21,"$539,000.00",10/26/20
,,"$539,894.00",8911 MUSTIQUE LN,NAPLES,3+Den/2(1),"2,137",--,"$539,894.00",02/20/20
,,"$599,900.00",3511 GOLDEN GATE BLVD W BLVD W,NAPLES,3 Bed/2(1),"1,768",44,"$539,900.00",12/11/20
,,"$575,000.00",27310 PATRICK ST,BONITA SPRINGS,5 Bed/3(1),"3,125",20,"$540,000.00",12/10/20
,,"$540,000.00",28135 FOXROCK CT,BONITA SPRINGS,3+Den/3(0),"2,247",--,"$540,000.00",06/22/20
,,"$549,000.00",28564 LONGFORD CT,BONITA SPRINGS,4 Bed/2(0),"2,251",1,"$540,000.00",09/30/20
,,"$575,000.00",5314 SKYLINE BLVD,CAPE CORAL,3 Bed/2(0),"1,912",4,"$540,000.00",12/18/20
,,"$549,000.00",3733 SE 12TH PL,CAPE CORAL,3+Den/2(0),"2,119",3,"$540,000.00",11/20/20
,,"$549,900.00",1827 PICCADILLY CIR,CAPE CORAL,3 Bed/3(0),"2,516",8,"$540,000.00",11/23/20
,,"$545,000.00",19021 RIDGEPOINT DR,ESTERO,3 Bed/2(0),"1,989",0,"$540,000.00",11/02/20
,,"$549,000.00",12520 GRANDEZZA CIR,ESTERO,4 Bed/3(0),"2,552",33,"$540,000.00",12/16/20
,,"$550,000.00",14111 BINGHAMPTON DR,FORT MYERS,4 Bed/3(0),"3,068",11,"$540,000.00",12/28/20
,,"$561,999.00",11889 ROSALINDA CT,FORT MYERS,4 Bed/2(1),"2,585",51,"$540,000.00",12/14/20
,,"$569,000.00",12251 MCGREGOR BLVD,FORT MYERS,4 Bed/3(0),"2,102",34,"$540,000.00",11/30/20
,,"$599,000.00",3022 2ND ST NW,NAPLES,3+Den/2(0),"2,389",34,"$540,000.00",12/24/20
,,"$559,000.00",869 14TH ST SE,NAPLES,4+Den/3(0),"2,765",16,"$540,000.00",10/20/20
,,"$564,900.00",770 17TH ST SW,NAPLES,4 Bed/2(1),"2,504",8,"$540,000.00",12/01/20
,,"$575,000.00",2260 BAYVIEW RD,PUNTA GORDA,3 Bed/3(0),"2,383",8,"$540,000.00",12/18/20
,,"$559,000.00",1357 JAMAICA DR,SANIBEL,2 Bed/3(0),"1,455",39,"$540,000.00",11/30/20
,,"$540,165.00",7652 WINDING CYPRESS DR,NAPLES,3+Den/2(0),"2,636",--,"$540,165.00",11/23/20
,,"$541,900.00",28765 MONTECRISTO LOOP,BONITA SPRINGS,3+Den/3(0),"3,276",--,"$541,900.00",06/15/20
,,"$547,000.00",8567 MAGGIORE CT,NAPLES,2+Den/2(0),"1,904",24,"$542,000.00",11/30/20
,,"$542,605.00",7692 WINDING CYPRESS DR,NAPLES,4 Bed/0(0),"2,636",--,"$542,605.00",12/04/20
,,"$574,900.00",757 BARFIELD DR NE,MARCO ISLAND,2 Bed/2(0),"1,204",58,"$543,000.00",12/29/20
,,"$549,900.00",28066 WICKLOW CT,BONITA SPRINGS,4 Bed/2(0),"2,251",36,"$544,000.00",10/29/20
,,"$599,900.00",25032 PINEWATER COVE LN,BONITA SPRINGS,3 Bed/3(0),"2,694",95,"$544,000.00",11/11/20
,,"$549,000.00",997 AQUA LN,FORT MYERS,3+Den/3(0),"2,413",12,"$544,000.00",11/12/20
,,"$565,000.00",28472 SAN AMARO DR,BONITA SPRINGS,3 Bed/2(0),"2,058",56,"$545,000.00",11/17/20
,,"$549,000.00",2208 SW 28TH LN,CAPE CORAL,3+Den/2(0),"2,231",6,"$545,000.00",11/24/20
,,"$564,000.00",2104 SW 39TH TER,CAPE CORAL,3 Bed/3(0),"2,199",72,"$545,000.00",12/16/20
,,"$559,000.00",9860 MAINSAIL CT,FORT MYERS,3 Bed/2(0),"2,161",5,"$545,000.00",12/10/20
,,"$574,900.00",7914 GO CANES WAY,FORT MYERS,3+Den/2(0),"2,264",9,"$545,000.00",10/13/20
,,"$550,000.00",3894 MIDSHORE DR,NAPLES,3+Den/3(0),"2,264",7,"$545,000.00",12/28/20
,,"$550,000.00",689 97TH AVE N,NAPLES,3 Bed/2(0),"1,412",7,"$545,000.00",12/04/20
,,"$561,700.00",684 104TH AVE N,NAPLES,3 Bed/3(0),"2,150",14,"$545,000.00",11/20/20
,,"$569,000.00",4398 BISMARK WAY,NAPLES,5+Den/3(0),"3,231",41,"$545,000.00",12/23/20
,,"$559,000.00",23221 STILLWATER CAY LN,ESTERO,3 Bed/2(0),"2,223",0,"$546,000.00",10/06/20
,,"$564,900.00",21513 BELVEDERE LN,ESTERO,5 Bed/3(0),"2,925",12,"$548,000.00",11/09/20
,,"$549,000.00",2629 SW 28TH TER,CAPE CORAL,3+Den/2(0),"2,231",13,"$549,000.00",11/30/20
,,"$539,900.00",15870 CHANCE WAY,FORT MYERS,3+Den/3(0),"2,499",2,"$549,000.00",11/25/20
,,"$549,000.00",8916 VENTURA WAY,NAPLES,3+Den/3(0),"2,098",6,"$549,000.00",10/29/20
,,"$559,000.00",8651 PALERMO CT,NAPLES,2+Den/2(1),"2,302",76,"$549,000.00",12/10/20
,,"$549,000.00",1861 TIMARRON WAY,NAPLES,3+Den/3(0),"2,089",5,"$549,000.00",09/30/20
,,"$549,787.00",28132 FOXROCK CT,BONITA SPRINGS,3+Den/3(0),"2,249",--,"$549,787.00",08/19/20
,,"$549,500.00",2402 SW 54TH LN,CAPE CORAL,4+Den/3(0),"2,500",49,"$549,900.00",12/15/20
,,"$549,900.00",10443 MIGLIERA WAY,FORT MYERS,3+Den/3(1),"2,389",2,"$549,900.00",11/30/20
,,"$549,900.00",8941 CROWN COLONY BLVD,FORT MYERS,4 Bed/3(0),"2,476",18,"$549,900.00",10/28/20
,,"$594,000.00",23072 SANABRIA LOOP,BONITA SPRINGS,3+Den/3(1),"3,127",21,"$550,000.00",12/15/20
,,"$574,900.00",9104 ISLA BELLA CIR,BONITA SPRINGS,3 Bed/2(1),"2,081",12,"$550,000.00",11/17/20
,,"$549,900.00",604 SW 53RD TER,CAPE CORAL,3 Bed/2(0),"2,003",4,"$550,000.00",12/15/20
,,"$550,000.00",4607 SW 25TH PL,CAPE CORAL,3 Bed/2(0),"2,032",0,"$550,000.00",12/30/20
,,"$565,000.00",1845 NW 38TH AVE,CAPE CORAL,3 Bed/2(0),"1,931",6,"$550,000.00",11/03/20
,,"$569,000.00",4613 SW 17TH PL,CAPE CORAL,3+Den/2(0),"2,094",69,"$550,000.00",12/16/20
,,"$579,900.00",1062 SE 21ST AVE,CAPE CORAL,4 Bed/2(1),"2,484",2,"$550,000.00",09/28/20
,,"$565,000.00",23346 OLDE MEADOWBROOK CIR,ESTERO,3+Den/2(0),"2,300",20,"$550,000.00",12/16/20
,,"$559,000.00",20290 CYPRESS SHADOWS BLVD,ESTERO,3+Den/3(0),"2,377",0,"$550,000.00",08/14/20
,,"$569,000.00",8244 PROVENCIA CT,FORT MYERS,4+Den/2(1),"2,487",21,"$550,000.00",12/28/20
,,"$529,000.00",8666 LAKEFRONT CT,FORT MYERS,4+Den/3(0),"2,642",3,"$550,000.00",12/08/20
,,"$564,000.00",171 DELBROOK WAY,MARCO ISLAND,3 Bed/2(0),"1,574",11,"$550,000.00",11/04/20
,,"$550,000.00",6120 CYPRESS HOLLOW WAY,NAPLES,3 Bed/2(0),"2,241",--,"$550,000.00",12/31/20
,,"$550,000.00",607 100TH AVE N,NAPLES,3 Bed/2(0),"1,512",--,"$550,000.00",11/13/20
,,"$549,900.00",613 109TH AVE N,NAPLES,3+Den/2(0),"1,592",2,"$550,000.00",12/07/20
,,"$575,000.00",7376 LONGVIEW CT,NAPLES,3+Den/2(1),"2,327",34,"$550,000.00",10/30/20
,,"$555,000.00",2037 IMPERIAL CIR,NAPLES,3+Den/3(0),"2,243",4,"$550,000.00",10/09/20
,,"$569,900.00",1241 NW 39TH AVE,CAPE CORAL,3+Den/2(0),"2,265",29,"$551,000.00",11/30/20
,,"$551,405.00",14354 PINE HOLLOW DR,ESTERO,3 Bed/3(0),"2,866",--,"$551,405.00",05/27/20
,,"$550,000.00",3317 SE 10TH AVE,CAPE CORAL,4 Bed/2(1),"2,433",1,"$552,000.00",12/29/20
,,"$569,000.00",2335 NW 38TH AVE,CAPE CORAL,4 Bed/3(0),"2,653",25,"$552,000.00",12/22/20
,,"$552,000.00",1890 MUSTIQUE ST,NAPLES,2+Den/2(0),"2,061",--,"$552,000.00",07/15/20
,,"$569,000.00",14691 SPERANZA WAY,BONITA SPRINGS,4 Bed/4(0),"2,715",13,"$553,500.00",12/14/20
,,"$553,900.00",4582 LUMINARY AVE,NAPLES,3+Den/3(1),"2,462",--,"$553,900.00",09/17/20
,,"$559,900.00",2507 NW 41ST AVE,CAPE CORAL,4 Bed/3(0),"2,105",11,"$554,000.00",09/16/20
,,"$550,000.00",167 SW 51ST TER,CAPE CORAL,3 Bed/2(0),"1,951",1,"$555,000.00",10/20/20
,,"$549,990.00",5337 MAJESTIC CT,CAPE CORAL,3+Den/2(1),"1,947",2,"$555,000.00",11/06/20
,,"$555,000.00",4109 SW 5TH PL,CAPE CORAL,3 Bed/2(0),"2,022",0,"$555,000.00",09/14/20
,,"$539,000.00",4939 PELICAN BLVD,CAPE CORAL,3 Bed/2(0),"1,556",1,"$555,000.00",10/08/20
,,"$575,000.00",716 SW 32ND CT,CAPE CORAL,3 Bed/2(0),"1,918",41,"$555,000.00",10/28/20
,,"$567,500.00",11723 KATI FALLS LN,FORT MYERS,3+Den/3(0),"2,484",40,"$555,000.00",12/01/20
,,"$570,000.00",280 OSTEGO DR,FORT MYERS BEACH,2 Bed/2(0),"1,064",5,"$555,000.00",10/30/20
,,"$569,000.00",1753 N BAHAMA AVE,MARCO ISLAND,3 Bed/2(0),"1,574",4,"$555,000.00",09/30/20
,,"$590,000.00",1841 N BAHAMA AVE,MARCO ISLAND,3 Bed/2(0),"1,700",46,"$555,000.00",12/17/20
,,"$599,000.00",645 107TH AVE N,NAPLES,3 Bed/2(0),"2,015",13,"$555,000.00",12/28/20
,,"$569,000.00",1501 SERENITY CIR,NAPLES,3+Den/3(0),"2,324",0,"$555,000.00",12/02/20
,,"$589,900.00",14742 GLEN EDEN DR,NAPLES,3+Den/2(0),"2,418",14,"$555,000.00",12/16/20
,,"$605,900.00",16628 BOBCAT CT,FORT MYERS,3+Den/2(1),"3,111",10,"$556,000.00",12/28/20
,,"$539,000.00",426 NW 39TH AVE,CAPE CORAL,4+Den/2(0),"2,242",8,"$556,500.00",11/04/20
,,"$569,000.00",23165 OAKGLEN LN,ESTERO,3 Bed/2(0),"1,811",12,"$557,500.00",11/02/20
,,"$589,900.00",12550 VILLAGIO WAY,FORT MYERS,4 Bed/2(1),"2,888",69,"$557,500.00",12/28/20
,,"$565,000.00",10974 LONGWING DR,FORT MYERS,6 or More/4(1),"3,909",64,"$557,500.00",12/11/20
,,"$599,900.00",2805 SE 10TH AVE,CAPE CORAL,3 Bed/2(0),"2,229",0,"$559,000.00",12/15/20
,,"$573,900.00",1528 PACAYA CV,NAPLES,5 Bed/3(1),"3,219",7,"$559,000.00",11/23/20
,,"$599,000.00",7174 WILTON DR,NAPLES,3+Den/2(0),"2,175",21,"$559,650.00",11/09/20
,,"$589,000.00",18600 TELEGRAPH CREEK LN,ALVA,3+Den/2(0),"2,497",22,"$560,000.00",11/30/20
,,"$560,000.00",5507 FERRARI AVE,AVE MARIA,5+Den/4(1),"4,213",--,"$560,000.00",07/17/20
,,"$599,000.00",10223 COCONUT RD,BONITA SPRINGS,3 Bed/3(0),"2,394",26,"$560,000.00",12/16/20
,,"$569,000.00",8939 CROWN COLONY BLVD,FORT MYERS,3+Den/3(0),"2,821",4,"$560,000.00",10/06/20
,,"$575,000.00",6771 COMPTON LN N,NAPLES,3+Den/3(0),"3,441",0,"$560,000.00",12/01/20
,,"$585,000.00",9237 CAMPANILE CIR,NAPLES,3+Den/2(0),"2,159",13,"$560,000.00",11/17/20
,,"$574,900.00",212 FAIRWAY CIR,NAPLES,4 Bed/3(0),"2,579",21,"$560,000.00",12/07/20
,,"$560,000.00",3438 PACIFIC DR,NAPLES,3 Bed/2(0),"2,081",6,"$560,000.00",10/30/20
,,"$595,000.00",468 GLEN MEADOW LN,NAPLES,3+Den/2(1),"2,851",51,"$560,000.00",12/09/20
,,"$589,999.00",15959 TALON TER,PUNTA GORDA,3+Den/3(0),"2,800",40,"$560,000.00",12/30/20
,,"$574,900.00",824 NW 39TH AVE,CAPE CORAL,4 Bed/3(0),"2,184",2,"$561,000.00",11/13/20
,,"$575,000.00",5321 SW 9TH PL,CAPE CORAL,3 Bed/2(0),"2,080",24,"$562,500.00",11/10/20
,,"$574,000.00",14327 TUSCANY POINTE TRL,NAPLES,5 Bed/3(1),"3,609",7,"$564,000.00",12/14/20
,,"$564,745.00",8454 VIALE CIR,NAPLES,3 Bed/3(0),"2,929",--,"$564,745.00",01/31/20
,,"$567,000.00",28663 DERRY CT,BONITA SPRINGS,2+Den/2(1),"1,891",0,"$565,000.00",11/09/20
,,"$579,000.00",24266 STILLWELL PKY,BONITA SPRINGS,3+Den/2(1),"2,620",7,"$565,000.00",10/26/20
,,"$565,000.00",2323 SW 43RD ST,CAPE CORAL,3 Bed/2(0),"2,356",14,"$565,000.00",11/19/20
,,"$579,000.00",2525 SW 30TH TER,CAPE CORAL,3 Bed/2(1),"2,296",22,"$565,000.00",12/18/20
,,"$569,000.00",14204 ARROW POINT CT,ESTERO,3+Den/2(0),"2,183",24,"$565,000.00",12/15/20
,,"$549,900.00",154 BALFOUR DR,MARCO ISLAND,3 Bed/2(0),"1,679",2,"$565,000.00",12/03/20
,,"$594,000.00",9961 ISOLA WAY,MIROMAR LAKES,3+Den/3(1),"2,410",0,"$565,000.00",12/16/20
,,"$565,000.00",1068 LAKE SHORE CT,NAPLES,4 Bed/2(0),"2,200",11,"$565,000.00",12/07/20
,,"$569,900.00",9257 CAMPANILE CIR,NAPLES,3+Den/2(0),"2,159",31,"$565,000.00",12/01/20
,,"$565,000.00",9221 CAMPANILE CIR,NAPLES,3 Bed/2(0),"2,152",7,"$565,000.00",10/08/20
,,"$595,900.00",330 COUNTRY CLUB DR,NAPLES,5 Bed/3(1),"2,707",14,"$565,000.00",10/15/20
,,"$585,900.00",3573 CEDAR HAMMOCK CT,NAPLES,3+Den/2(0),"2,160",4,"$565,000.00",10/08/20
,,"$599,000.00",2294 QUEENS WAY,NAPLES,4 Bed/3(0),"2,622",28,"$565,000.00",09/17/20
,,"$575,000.00",18661 TELEGRAPH CREEK LN,ALVA,4 Bed/2(1),"2,628",5,"$567,500.00",12/30/20
,,"$579,000.00",510 SW 49TH LN,CAPE CORAL,3 Bed/2(0),"1,637",13,"$568,000.00",12/22/20
,,"$589,000.00",1501 EL DORADO PKY W,CAPE CORAL,3 Bed/2(1),"2,501",0,"$569,000.00",10/14/20
,,"$569,900.00",640 106TH AVE N,NAPLES,3 Bed/2(0),"1,413",6,"$569,900.00",11/04/20
,,"$570,000.00",15920 TALON TER,BABCOCK RANCH,3+Den/3(0),"2,799",--,"$570,000.00",11/10/20
,,"$619,417.00",43023 BOARDWALK LOOP,BABCOCK RANCH,3+Den/3(0),"3,025",35,"$570,000.00",12/18/20
,,"$579,000.00",10506 VALENCIA LAKES DR,BONITA SPRINGS,3+Den/2(1),"2,657",8,"$570,000.00",09/15/20
,,"$570,000.00",900 JUNIPER CT,MARCO ISLAND,2 Bed/2(0),"1,181",--,"$570,000.00",12/04/20
,,"$570,000.00",10491 TREVI ISLE WAY,MIROMAR LAKES,3+Den/3(1),"2,795",--,"$570,000.00",04/01/20
,,"$595,000.00",6379 OLD MAHOGANY CT,NAPLES,4 Bed/3(0),"2,370",14,"$570,000.00",12/29/20
,,"$575,000.00",445 12TH AVE NW,NAPLES,3 Bed/2(0),"2,236",8,"$570,000.00",10/28/20
,,"$574,000.00",7335 ACORN WAY,NAPLES,4+Den/3(0),"2,686",31,"$570,000.00",10/15/20
,,"$599,900.00",1222 PARTRIDGE DR,PUNTA GORDA,3 Bed/3(0),"2,912",29,"$570,000.00",11/30/20
,,"$580,000.00",1603 SAND CASTLE RD,SANIBEL,3 Bed/3(0),"1,309",23,"$570,000.00",12/22/20
,,"$574,900.00",8769 WHISPERING PINES DR,ST. JAMES CITY,5 Bed/2(1),"2,449",77,"$570,000.00",12/19/20
,,"$573,500.00",10192 AVONLEIGH DR,BONITA SPRINGS,4 Bed/4(0),"3,049",2,"$573,500.00",12/17/20
,,"$575,000.00",3464 ANGUILLA WAY,NAPLES,4 Bed/3(0),"2,507",4,"$573,500.00",10/08/20
,,"$574,900.00",5203 RAINTREE LN,NAPLES,3 Bed/2(1),"2,600",1,"$574,900.00",09/25/20
,,"$585,000.00",17158 ASHCOMB WAY,ESTERO,5+Den/4(1),"3,431",4,"$575,000.00",11/16/20
,,"$594,900.00",10256 COCONUT RD,ESTERO,3+Den/3(0),"2,307",58,"$575,000.00",11/25/20
,,"$599,000.00",12764 YACHT CLUB CIR,FORT MYERS,2+Den/2(0),"2,242",0,"$575,000.00",11/30/20
,,"$559,000.00",8874 TROPICAL CT,FORT MYERS,4+Den/4(0),"3,433",2,"$575,000.00",10/23/20
,,"$574,900.00",12010 HONEYSUCKLE RD,FORT MYERS,3 Bed/2(1),"3,009",7,"$575,000.00",09/15/20
,,"$619,000.00",12350 MUSKET LN,FORT MYERS,3 Bed/2(0),"1,705",16,"$575,000.00",10/15/20
,,"$599,000.00",17835 MODENA RD,MIROMAR LAKES,3+Den/3(0),"2,098",2,"$575,000.00",12/31/20
,,"$589,000.00",9553 MUSSORIE CT,NAPLES,2+Den/2(1),"2,100",37,"$575,000.00",12/10/20
,,"$615,000.00",5029 KENSINGTON HIGH ST,NAPLES,2+Den/2(0),"2,023",10,"$575,000.00",11/06/20
,,"$599,000.00",404 LUZON AVE,NAPLES,3 Bed/2(0),"1,706",65,"$575,000.00",12/16/20
,,"$589,900.00",4470 KENSINGTON CIR,NAPLES,3+Den/3(0),"2,162",11,"$575,000.00",10/15/20
,,"$585,000.00",119 BAY MAR DR,FORT MYERS BEACH,3 Bed/3(0),"1,837",19,"$576,000.00",10/05/20
,,"$599,900.00",2785 CINNAMON BAY CIR,NAPLES,4+Den/3(1),"2,863",36,"$576,000.00",11/13/20
,,"$605,000.00",13941 BINGHAMPTON DR,FORT MYERS,3+Den/2(1),"2,542",59,"$577,500.00",12/22/20
,,"$578,000.00",2220 SE 26TH ST,CAPE CORAL,3 Bed/2(0),"2,159",2,"$578,000.00",12/18/20
,,"$574,900.00",12430 ARBOR VIEW DR,FORT MYERS,3+Den/3(1),"2,879",1,"$578,000.00",12/10/20
,,"$588,500.00",3367 PACIFIC DR,NAPLES,3+Den/3(0),"2,313",17,"$578,000.00",12/11/20
,,"$599,000.00",550 108TH AVE N,NAPLES,3 Bed/2(0),"2,300",22,"$579,000.00",10/13/20
,,"$579,000.00",758 ROSE CT,MARCO ISLAND,3 Bed/2(0),"1,719",1,"$579,100.00",12/15/20
,,"$579,900.00",4000 SAN MASSIMO DR,PUNTA GORDA,3 Bed/2(0),"2,198",37,"$579,900.00",11/09/20
,,"$587,500.00",5283 TIFFANY CT,CAPE CORAL,3 Bed/3(0),"1,780",4,"$580,000.00",10/29/20
,,"$599,900.00",1612 NW 38TH PL,CAPE CORAL,3+Den/2(0),"2,004",3,"$580,000.00",08/27/20
,,"$595,000.00",17750 REBECCA AVE,FORT MYERS BEACH,3 Bed/2(0),"1,320",10,"$580,000.00",12/09/20
,,"$625,000.00",10278 PORTO ROMANO DR,MIROMAR LAKES,3+Den/2(1),"2,251",46,"$580,000.00",11/19/20
,,"$589,000.00",10327 GATOR BAY CT,NAPLES,4 Bed/2(0),"2,280",6,"$580,000.00",12/15/20
,,"$580,000.00",4373 QUEEN ELIZABETH WAY,NAPLES,4+Den/4(0),"2,667",14,"$580,000.00",12/18/20
,,"$599,000.00",7221 ACORN WAY,NAPLES,3 Bed/2(0),"2,225",39,"$580,000.00",12/23/20
,,"$599,900.00",2112 16TH ST NE,NAPLES,4+Den/3(0),"2,589",27,"$580,000.00",12/07/20
,,"$619,900.00",536 CARPENTER CT,NAPLES,4 Bed/3(0),"2,627",10,"$580,000.00",11/02/20
,,"$589,000.00",7491 BLACKBERRY DR,NAPLES,3 Bed/3(0),"2,282",44,"$580,000.00",11/17/20
,,"$599,900.00",16273 CROWN ARBOR WAY,FORT MYERS,3+Den/3(0),"2,404",48,"$582,000.00",11/13/20
,,"$589,900.00",16317 ABERDEEN WAY,NAPLES,3+Den/2(1),"2,587",11,"$582,000.00",12/23/20
,,"$595,000.00",3578 BEAUFORT CT,NAPLES,3+Den/2(1),"2,234",11,"$582,000.00",11/03/20
,,"$582,105.00",14362 PINE HOLLOW DR,ESTERO,3+Den/3(1),"2,912",--,"$582,105.00",04/27/20
,,"$582,775.00",14558 STILLWATER WAY,NAPLES,4 Bed/3(1),"2,831",--,"$582,775.00",09/30/20
,,"$583,553.00",16042 LIGURIA PL,BONITA SPRINGS,3+Den/3(0),"2,464",--,"$583,553.00",06/30/20
,,"$617,300.00",23730 PALM BEACH BLVD,ALVA,3 Bed/3(1),"2,800",6,"$585,000.00",09/25/20
,,"$599,000.00",2620 SW 48TH TER,CAPE CORAL,3 Bed/2(1),"2,411",0,"$585,000.00",11/17/20
,,"$585,000.00",4611 SW 23RD AVE,CAPE CORAL,3 Bed/3(0),"2,368",35,"$585,000.00",11/30/20
,,"$589,000.00",1315 SE 38TH ST,CAPE CORAL,3 Bed/2(0),"1,953",4,"$585,000.00",10/23/20
,,"$599,900.00",11870 ROYAL TEE CIR,CAPE CORAL,4 Bed/3(0),"2,010",1,"$585,000.00",09/18/20
,,"$599,000.00",4030 STALEY RD,FORT MYERS,4+Den/3(0),"2,732",15,"$585,000.00",11/09/20
,,"$610,000.00",2217 CLIPPER WAY,NAPLES,3 Bed/2(0),"1,543",15,"$585,000.00",11/17/20
,,"$589,900.00",3068 TERRAMAR DR,NAPLES,3 Bed/2(0),"2,007",7,"$585,000.00",12/21/20
,,"$589,000.00",687 106TH AVE N,NAPLES,3 Bed/2(0),"1,735",2,"$585,000.00",08/24/20
,,"$600,000.00",1129 SW 54TH LN,CAPE CORAL,3 Bed/2(1),"1,925",20,"$586,000.00",12/04/20
,,"$586,500.00",4162 ASPEN CHASE DR,NAPLES,3 Bed/3(0),"2,161",--,"$586,500.00",09/22/20
,,"$586,600.00",14675 STILLWATER WAY,NAPLES,3 Bed/3(1),"2,770",--,"$586,600.00",01/30/20
,,"$603,696.00",19062 ELSTON WAY,ESTERO,3+Den/3(0),"2,488",16,"$586,696.00",11/16/20
,,"$599,000.00",8896 VENTURA WAY,NAPLES,3 Bed/3(0),"2,089",26,"$587,000.00",12/01/20
,,"$587,500.00",9795 NICKEL RIDGE CIR,NAPLES,4 Bed/3(0),"2,404",0,"$587,500.00",12/30/20
,,"$587,865.00",14520 STERN WAY,NAPLES,3+Den/3(1),"2,431",--,"$587,865.00",03/26/20
,,"$600,000.00",13854 WOODHAVEN CIR,FORT MYERS,3+Den/3(1),"2,529",26,"$588,000.00",12/28/20
,,"$559,000.00",1361 WILLET CT,PUNTA GORDA,3 Bed/2(0),"1,870",4,"$588,000.00",10/28/20
,,"$589,000.00",20020 GRANDE LAKE DR,ESTERO,4 Bed/3(0),"2,446",1,"$589,000.00",12/04/20
,,"$589,000.00",13772 WOODHAVEN CIR,FORT MYERS,3+Den/3(1),"2,662",3,"$589,000.00",12/03/20
,,"$589,326.00",4715 KENSINGTON CIR,NAPLES,3+Den/3(0),"2,162",--,"$589,326.00",09/28/20
,,"$599,400.00",23296 SANABRIA LOOP,BONITA SPRINGS,4 Bed/3(0),"2,577",24,"$590,000.00",12/07/20
,,"$599,000.00",14009 IMAGE LAKE CT,FORT MYERS,5+Den/3(0),"2,936",7,"$590,000.00",12/04/20
,,"$600,000.00",12808 KINROSS LN,NAPLES,3+Den/3(0),"2,247",8,"$590,000.00",11/06/20
,,"$625,000.00",1021 TIVOLI CT,NAPLES,4 Bed/3(0),"2,161",26,"$590,000.00",11/18/20
,,"$589,000.00",1878 MUSTIQUE ST,NAPLES,3 Bed/2(0),"2,064",18,"$592,000.00",10/22/20
,,"$589,900.00",6633 MARBELLA LN,NAPLES,3 Bed/3(0),"2,308",5,"$593,500.00",10/20/20
,,"$585,000.00",28584 CLINTON LN,BONITA SPRINGS,3 Bed/2(0),"1,939",3,"$595,000.00",09/23/20
,,"$595,000.00",5226 SANDS BLVD,CAPE CORAL,3 Bed/2(0),"2,083",10,"$595,000.00",10/12/20
,,"$590,000.00",5238 CHERRY WOOD DR,NAPLES,4 Bed/3(1),"3,250",7,"$595,000.00",12/22/20
,,"$599,000.00",7253 WILTON DR,NAPLES,3+Den/2(0),"1,831",5,"$595,000.00",10/23/20
,,"$599,900.00",1874 IVORY CANE PT,NAPLES,4 Bed/2(1),"2,735",8,"$595,000.00",09/29/20
,,"$659,000.00",4064 KENSINGTON HIGH ST,NAPLES,3 Bed/2(0),"2,011",3,"$595,000.00",10/29/20
,,"$595,024.00",28614 MONTECRISTO LOOP,BONITA SPRINGS,4 Bed/3(0),"2,464",--,"$595,024.00",03/30/20
,,"$597,000.00",7263 ACORN WAY,NAPLES,3+Den/2(1),"2,409",2,"$597,000.00",11/10/20
,,"$619,000.00",1929 SW 49TH TER,CAPE CORAL,3+Den/2(0),"2,667",27,"$598,000.00",12/10/20
,,"$598,000.00",20047 MARKWARD CROSSING,ESTERO,3+Den/3(0),"2,733",0,"$598,000.00",11/17/20
,,"$639,900.00",9768 ALHAMBRA LN,BONITA SPRINGS,4 Bed/4(0),"2,467",45,"$599,000.00",12/21/20
,,"$599,000.00",2115 SW 41ST ST,CAPE CORAL,3+Den/3(0),"2,279",3,"$599,000.00",11/10/20
,,"$599,000.00",2864 TRIGGERFISH ST,MATLACHA,2 Bed/2(0),"1,205",62,"$599,000.00",11/13/20
,,"$599,900.00",538 94TH AVE N,NAPLES,3 Bed/2(0),"1,580",4,"$599,000.00",10/28/20
,,"$599,000.00",3456 ANGUILLA WAY,NAPLES,4 Bed/3(1),"2,507",1,"$599,000.00",10/02/20
,,"$599,000.00",591 3RD ST SW,NAPLES,4 Bed/3(0),"2,442",55,"$599,000.00",11/23/20
,,"$629,900.00",2854 SANCHO PANZA CT,PUNTA GORDA,3 Bed/2(0),"2,173",46,"$599,000.00",12/16/20
,,"$599,900.00",28568 SAN AMARO DR,BONITA SPRINGS,4 Bed/2(1),"2,223",4,"$599,900.00",12/01/20
,,"$599,000.00",5015 SW 25TH PL,CAPE CORAL,3 Bed/3(0),"3,212",1,"$599,900.00",12/23/20
,,"$625,000.00",806 NW 38TH PL,CAPE CORAL,3+Den/3(0),"2,763",1,"$599,900.00",11/18/20
,,"$599,997.00",12546 GRANDEZZA CIR,ESTERO,4 Bed/3(0),"2,437",0,"$599,997.00",12/31/20
,,"$599,000.00",25741 CREEKBEND DR,BONITA SPRINGS,3 Bed/3(0),"2,500",3,"$600,000.00",10/21/20
,,"$600,000.00",2143 SE 19TH PL,CAPE CORAL,3 Bed/3(0),"1,848",--,"$600,000.00",12/23/20
,,"$625,000.00",2102 FOUR MILE COVE PKY,CAPE CORAL,3 Bed/3(0),"2,146",16,"$600,000.00",11/24/20
